,Open,High,Low,Close,Volume,flagLong,flagShort,Short,Middle,Long,LongChange
2020-08-07 17:45:00,6.415,6.43,6.375,6.375,584962,False,False,6.375,6.375,6.375,
2020-08-07 18:00:00,6.38,6.39,6.34,6.385,404722,False,False,6.378333333333334,6.37519801980198,6.375039920159681,6.261985832312078e-06
2020-08-07 18:15:00,6.385,6.4,6.37,6.395,211478,False,False,6.38388888888889,6.375590138221742,6.375119601117127,1.2498895449075675e-05
2020-08-07 18:30:00,6.395,6.425,6.39,6.4,676544,False,False,6.38925925925926,6.3760735018213115,6.375218924066759,1.557977823885004e-05
2020-08-07 18:45:00,6.4,6.43,6.395,6.425,381130,False,False,6.401172839506174,6.377042343369404,6.375417650916792,3.117176875022665e-05
2020-08-07 19:00:00,6.425,6.43,6.375,6.375,615899,False,False,6.392448559670783,6.377001900926446,6.375415983647663,-2.6151527954265674e-07
2020-08-07 19:15:00,6.38,6.42,6.38,6.395,409108,False,False,6.393299039780523,6.377358298927903,6.37549416335366,1.2262683124930618e-05
2020-08-07 19:30:00,6.39,6.42,6.38,6.41,1061462,False,False,6.398866026520349,6.378004669246162,6.375631911204544,2.1605831227233807e-05
2020-08-07 19:45:00,6.41,6.415,6.37,6.39,2146060,False,False,6.3959106843469,6.378242200548218,6.375689268844447,8.996385095771942e-06
2020-08-10 13:30:00,6.41,6.56,6.38,6.56,444804,False,False,6.450607122897933,6.381841364893798,6.376425040226305,0.00011540264131970623
2020-08-10 13:45:00,6.56,6.65,6.55,6.61,586516,False,False,6.503738081931956,6.386359357668178,6.377357475195462,0.00014623162089644204
2020-08-10 14:00:00,6.615,6.645,6.58,6.64,475140,False,False,6.549158721287971,6.391381944645046,6.378405948348374,0.00016440557973895764
2020-08-10 14:15:00,6.645,6.68,6.63,6.68,739752,False,False,6.592772480858648,6.397097153661975,6.37960991661844,0.0001887569213712137
2020-08-10 14:30:00,6.68,6.69,6.64,6.68,519494,False,False,6.6218483205724326,6.4026991902231245,6.380809078627947,0.00018796792048103583
2020-08-10 14:45:00,6.685,6.7,6.645,6.65,692208,False,False,6.631232213714956,6.40759623596128,6.381883693084522,0.00016841351047069963
2020-08-10 15:00:00,6.65,6.665,6.62,6.64,582182,False,False,6.634154809143304,6.41219829069472,6.382914097503346,0.00016145772445530504
2020-08-10 15:15:00,6.63,6.67,6.61,6.665,571826,False,False,6.64443653942887,6.417204265136409,6.384040188930479,0.0001764227764828874
2020-08-10 15:30:00,6.67,6.675,6.62,6.67,589686,False,False,6.652957692952581,6.422210121272321,6.385181745062494,0.00017881405790554084
2020-08-10 15:45:00,6.665,6.67,6.635,6.66,464488,False,False,6.655305128635055,6.426918831742176,6.38627882392452,0.00017181638766583518
2020-08-10 16:00:00,6.66,6.67,6.625,6.645,364372,False,False,6.651870085756704,6.4312372707175784,6.3873116429906895,0.0001617247061467264
2020-08-10 16:15:00,6.65,6.65,6.62,6.62,305806,False,False,6.641246723837803,6.434975146544953,6.3882405386274534,0.00014542826288788113
2020-08-10 16:30:00,6.62,6.65,6.615,6.64,1164256,False,False,6.640831149225202,6.4390350446331714,6.3892455664173635,0.0001573246630011127
2020-08-10 16:45:00,6.64,6.65,6.62,6.64,216072,False,False,6.640554099483468,6.443014548699841,6.390246582120288,0.00015667197206914452
2020-08-10 17:00:00,6.64,6.65,6.615,6.62,152180,False,False,6.633702732988979,6.446519211101824,6.391163761433181,0.00014352800022754408
2020-08-10 17:15:00,6.63,6.64,6.61,6.615,235680,False,False,6.6274684886593205,6.449855464347333,6.392057319271771,0.00013981144466712614
2020-08-10 17:30:00,6.62,6.64,6.615,6.64,273616,False,False,6.631645659106214,6.453620702677089,6.393047110412403,0.00015484703768975372
2020-08-10 17:45:00,6.64,6.65,6.635,6.65,166470,False,False,6.637763772737476,6.457509401633978,6.394072870450677,0.0001604493163525067
2020-08-10 18:00:00,6.65,6.67,6.64,6.67,203948,False,False,6.648509181824984,6.4617171362550865,6.39517437595786,0.00017226977694817514
2020-08-10 18:15:00,6.67,6.68,6.66,6.675,278588,False,False,6.65733945454999,6.465940559299541,6.396291444317311,0.0001746736357417511
2020-08-10 18:30:00,6.67,6.68,6.65,6.66,364492,False,False,6.658226303033327,6.46978332050153,6.397344173082511,0.00016458423984655468
2020-08-10 18:45:00,6.66,6.675,6.65,6.665,178396,False,False,6.660484202022219,6.473648997323282,6.398412659417511,0.00016702029875070856
2020-08-10 19:00:00,6.67,6.67,6.65,6.65,251536,False,False,6.656989468014813,6.477141096386187,6.39941700009848,0.00015696716270574562
2020-08-10 19:15:00,6.65,6.655,6.62,6.65,940584,False,False,6.65465964534321,6.480564044972598,6.4004173314354125,0.0001563160108049022
2020-08-10 19:30:00,6.645,6.65,6.63,6.65,931964,False,False,6.653106430228807,6.483919212398883,6.4014136694336745,0.000155667661445813
2020-08-10 19:45:00,6.65,6.68,6.64,6.68,2625030,False,False,6.662070953485872,6.487802000272172,6.40252579051378,0.00017373054414759892
2020-08-10 20:00:00,6.67,6.67,6.67,6.67,2000,False,False,6.664713968990583,6.491409881454901,6.403593551829094,0.00016677188819702593
2020-08-10 20:15:00,6.67,6.67,6.67,6.67,4000,False,False,6.666475979327055,6.4949463194458925,6.404657050624188,0.0001660784349422073
2020-08-11 11:00:00,6.799,6.799,6.799,6.799,200,False,False,6.710650652884704,6.500967184407361,6.406231273974989,0.0002457935434103664
2020-08-11 12:00:00,6.82,6.82,6.82,6.82,224,False,False,6.74710043525647,6.507284665904245,6.407883045336367,0.000257838234483998
2020-08-11 12:15:00,6.84,6.84,6.84,6.84,400,False,False,6.778066956837646,6.513873088361587,6.409608063119455,0.00026920244500150403
2020-08-11 12:30:00,6.831,6.84,6.831,6.84,1200,False,False,6.798711304558431,6.520331047007892,6.411326194604007,0.00026805562331322363
2020-08-11 12:45:00,6.84,6.84,6.84,6.84,600,False,False,6.8124742030389545,6.526661125284964,6.413037467280239,0.0002669139931876785
2020-08-11 13:00:00,6.83,6.84,6.83,6.84,18052,False,False,6.821649468692637,6.532865855477341,6.414741908528621,0.0002657775285235253
2020-08-11 13:15:00,6.84,6.86,6.84,6.86,30802,False,False,6.834432979128426,6.539343759329275,6.416519385939685,0.00027709258399011283
2020-08-11 13:30:00,6.865,7.0,6.855,6.98,1119780,False,False,6.882955319418951,6.54806962548117,6.418768809548708,0.00035056757000573313
2020-08-11 13:45:00,6.98,6.99,6.96,6.975,1531664,False,False,6.913636879612634,6.556523692303325,6.420989293342925,0.0003459360914999099
