,Open,High,Low,Close,Volume,flagLong,flagShort,Short,Middle,Long,LongChange
2020-07-31 16:30:00,96.68,96.72,96.51,96.53,26038,False,False,96.53,96.53,96.53,
2020-07-31 16:45:00,96.57,96.61,96.34,96.5,14588,False,False,96.52,96.52940594059406,96.52988023952095,-1.2406555375266135e-06
2020-07-31 17:00:00,96.54,96.64,96.47,96.48,10194,False,False,96.50666666666667,96.52842760513674,96.5296811168083,-2.062809071778915e-06
2020-07-31 17:15:00,96.51,96.63,96.45,96.57,8284,False,False,96.5277777777778,96.5292508208766,96.52984207043384,1.667400364890881e-06
2020-07-31 17:30:00,96.55,96.65,96.51,96.61,3668,False,False,96.55518518518521,96.5308498145226,96.53016206216864,3.3149513967156707e-06
2020-07-31 17:45:00,96.59,96.7,96.5,96.5,5194,False,False,96.5367901234568,96.53023892710631,96.53004165473482,-1.2473555544012527e-06
2020-07-31 18:00:00,96.55,96.69,96.54,96.655,14632,False,False,96.57619341563787,96.53270944340125,96.5305404904445,5.167673204020673e-06
2020-07-31 18:15:00,96.62,96.735,96.59,96.725,10024,False,False,96.62579561042526,96.53651717719528,96.53131677591178,8.041863884145073e-06
2020-07-31 18:30:00,96.76,96.83,96.66,96.83,7586,False,False,96.6938637402835,96.54232871824092,96.53250912411171,1.2351931370835345e-05
2020-07-31 18:45:00,96.83,97.09,96.83,97.08,5182,False,False,96.82257582685568,96.55297567431536,96.53469471643062,2.264099771931427e-05
2020-07-31 19:00:00,97.07,97.15,96.94,96.95,10860,False,False,96.86505055123713,96.5608375421507,96.53635262175426,1.7174191398350306e-05
2020-07-31 19:15:00,96.98,97.08,96.86,96.945,17024,False,False,96.89170036749141,96.56844471953384,96.53798394861352,1.6898575665669213e-05
2020-07-31 19:30:00,96.96,97.05,96.87,96.98,31952,False,False,96.92113357832764,96.576594329048,96.5397484837488,1.8278143618877245e-05
2020-07-31 19:45:00,96.995,97.635,96.995,97.63,93548,False,False,97.15742238555175,96.59745384728468,96.54410078521087,4.508299980510166e-05
