,Unnamed: 0.1,Open,High,Low,Close,Volume,flagLong,flagShort,Short,Middle,Long,LongChange
1,2020-07-29 17:45:00,151.89,151.91,151.52,151.83,582,False,False,151.83,151.83,151.83,
2,2020-07-29 18:00:00,151.83,152.16,151.48,152.125,1788,False,False,151.92833333333334,151.83584158415843,151.8311776447106,7.756337420561366e-06
3,2020-07-29 18:15:00,152.37,152.4,152.14,152.14,1482,False,False,151.9988888888889,151.84186452308597,151.83241046848414,8.119701056852335e-06
4,2020-07-29 18:30:00,152.53,152.89,152.47,152.83,2819,False,False,152.27592592592595,151.86143156223278,151.83639286182355,2.6228875159794995e-05
5,2020-07-29 18:45:00,152.85,152.93,151.52,151.52,3884,False,False,152.023950617284,151.8546705411985,151.83512981646697,-8.318462608181143e-06
6,2020-07-29 19:00:00,151.62,151.82,151.125,151.26,4572,False,False,151.76930041152266,151.8428948869173,151.8328338890559,-1.5121187131206247e-05
7,2020-07-29 19:15:00,151.04,151.38,150.55,150.78,2895,False,False,151.4395336076818,151.821847463414,151.82863095935912,-2.7681296523085492e-05
8,2020-07-29 19:30:00,150.705,151.86,150.705,151.7,5126,False,False,151.52635573845453,151.81943464235633,151.82811746251537,-3.382081762204336e-06
9,2020-07-29 19:45:00,151.705,151.915,151.355,151.46,14563,False,False,151.5042371589697,151.81231712468588,151.82664793172688,-9.678910685595454e-06
10,2020-07-30 13:30:00,150.245,151.72,149.7,150.915,7104,False,False,151.30782477264646,151.79454846875151,151.8230086186262,-2.3970186724731054e-05
11,2020-07-30 13:45:00,150.43,151.37,150.02,150.38,8283,False,False,150.99854984843097,151.76653760798413,151.81724810517858,-3.79422954399633e-05
12,2020-07-30 14:00:00,150.41,150.89,150.0,150.0,3210,False,False,150.665699898954,151.73155666525182,151.80999362172477,-4.778431663299276e-05
13,2020-07-30 14:15:00,150.26,150.3,149.33,150.3,2428,False,False,150.543799932636,151.7032090085141,151.80396570307516,-3.970699494681984e-05
14,2020-07-30 14:30:00,150.13,151.14,149.69,150.42,5029,False,False,150.50253328842405,151.67779892913762,151.79844088988926,-3.6394392994520956e-05
15,2020-07-30 14:45:00,150.61,150.9,149.99,150.37,3252,False,False,150.45835552561599,151.65190192063983,151.79273853104738,-3.75653320839886e-05
16,2020-07-30 15:00:00,150.19,150.64,150.19,150.64,1800,False,False,150.51890368374399,151.63186425884496,151.7881367804244,-3.0316012923137237e-05
17,2020-07-30 15:15:00,150.6,151.99,150.6,151.59,2795,False,False,150.8759357891627,151.63103526362033,151.78734581523312,-5.2109816226497685e-06
18,2020-07-30 15:30:00,151.84,153.13,151.84,153.13,1368,False,False,151.62729052610842,151.66071773364763,151.7927057121783,3.531188266325813e-05
19,2020-07-30 15:45:00,153.07,153.66,152.86,153.6,1729,False,False,152.28486035073897,151.6991193626843,151.79992045983425,4.753026584580766e-05
20,2020-07-30 16:00:00,153.76,153.77,153.04,153.17,2100,False,False,152.57990690049263,151.7282457119381,151.80538983923608,3.603018621678444e-05
