,Unnamed: 0.1,Open,High,Low,Close,Volume,flagLong,flagShort,Short,Middle,Long,LongChange
1,2020-08-14 19:30:00,1638.66,1644.79,1638.66,1643.12,9355,False,False,1643.12,1643.12,1643.12,
2,2020-08-14 19:45:00,1643.26,1651.65,1642.18,1650.71,30655,False,False,1645.65,1643.2702970297028,1643.1502994011976,1.8440163346289395e-05
3,2020-08-14 20:00:00,1651.04,1651.98,1649.31,1649.31,520,False,False,1646.87,1643.3898951083224,1643.1748890243466,1.4964926311478164e-05
4,2020-08-17 11:00:00,1678.88,1678.96,1676.02,1678.96,506,False,False,1657.5666666666668,1644.0942536210287,1643.3177437587806,8.693824095540315e-05
5,2020-08-17 11:30:00,1669.01,1669.01,1669.01,1669.01,150,False,False,1661.3811111111115,1644.5876347374438,1643.4203076559506,6.241269989337718e-05
6,2020-08-17 12:45:00,1676.98,1676.98,1676.98,1676.98,100,False,False,1666.5807407407412,1645.2290677129402,1643.5542784836716,8.151951579082883e-05
7,2020-08-17 13:15:00,1673.04,1673.04,1673.04,1673.04,129,False,False,1668.7338271604945,1645.7797792433769,1643.6719859547945,7.161763542828936e-05
8,2020-08-17 13:30:00,1677.96,1717.14,1673.14,1709.42,33282,False,False,1682.2958847736634,1647.0399816345969,1643.9344530767316,0.00015968339436311932
9,2020-08-17 13:45:00,1714.73,1742.73,1714.05,1740.26,16861,False,False,1701.6172565157754,1648.8859225923277,1644.3189861981818,0.0002339102515496183
10,2020-08-17 14:00:00,1743.645,1754.13,1737.26,1747.33,23754,False,False,1716.8548376771835,1650.8353102637666,1644.7302078101652,0.00025008627610279
11,2020-08-17 14:15:00,1742.44,1765.0,1739.63,1763.33,26318,False,False,1732.3465584514556,1653.062927882306,1645.203660074396,0.0002878601377798163
12,2020-08-17 14:30:00,1765.62,1787.055,1764.92,1775.0,22033,False,False,1746.5643723009707,1655.4775233697849,1645.7218091359753,0.00031494524000486024
13,2020-08-17 14:45:00,1772.975,1791.2,1769.095,1774.99,19758,False,False,1756.0395815339807,1657.8441070654324,1646.2378498180674,0.000313564953218215
14,2020-08-17 15:00:00,1776.425,1780.53,1765.62,1776.99,23172,False,False,1763.0230543559871,1660.2034316779984,1646.7598144894519,0.0003170651625112875
15,2020-08-17 15:15:00,1774.01,1774.01,1760.01,1768.92,6732,False,False,1764.9887029039915,1662.356235011107,1647.2474799006716,0.0002961363320435062
16,2020-08-17 15:30:00,1770.65,1770.65,1755.95,1757.96,6387,False,False,1762.6458019359945,1664.2493788722732,1647.6894460487729,0.0002683058577983566
17,2020-08-17 15:45:00,1759.67,1775.98,1759.67,1773.91,4417,False,False,1766.4005346239967,1666.420876320347,1648.1933205156442,0.00030580669681401496
18,2020-08-17 16:00:00,1778.72,1785.385,1774.48,1774.48,11130,False,False,1769.0936897493314,1668.5606609476665,1648.6974589566996,0.0003058733673897418
19,2020-08-17 16:15:00,1777.8,1796.43,1774.5,1786.23,9943,False,False,1774.805793166221,1670.8907468694952,1649.2464910566728,0.00033300961130899864
20,2020-08-17 16:30:00,1785.61,1792.0,1778.35,1778.36,8335,False,False,1775.9905287774811,1673.0188508918814,1649.7619142460671,0.00031252040988971613
21,2020-08-17 16:45:00,1782.21,1786.66,1778.96,1784.9,4092,False,False,1778.9603525183206,1675.234319191052,1650.3013876422906,0.00032700075784553034
22,2020-08-17 17:00:00,1782.03,1785.5,1781.13,1785.135,3245,False,False,1781.0185683455475,1677.4105702961795,1650.8396455758539,0.0003261573537987061
23,2020-08-17 17:15:00,1787.64,1793.07,1783.05,1788.84,7601,False,False,1783.625712230365,1679.6170936566516,1651.3905451943133,0.00033370874023774816
24,2020-08-17 17:30:00,1785.0,1790.84,1784.12,1787.4,4772,False,False,1784.8838081535766,1681.7514086337476,1651.9334971097055,0.0003287846820803076
25,2020-08-17 17:45:00,1789.49,1790.99,1778.59,1784.63,4038,False,False,1784.7992054357185,1683.788608462782,1652.46322366815,0.0003206706319420771
26,2020-08-17 18:00:00,1782.98,1798.73,1777.69,1797.31,8265,False,False,1788.9694702904792,1686.0365568100533,1653.0414543121897,0.00034992043136417017
27,2020-08-17 18:15:00,1796.625,1804.98,1789.98,1801.19,21318,False,False,1793.042980193653,1688.3168230118347,1653.6328656722205,0.0003577716447995538
28,2020-08-17 18:30:00,1798.83,1807.0,1796.41,1805.0,15606,False,False,1797.0286534624356,1690.6273809719964,1654.2371256894974,0.00036541364762432416
29,2020-08-17 18:45:00,1805.17,1816.39,1804.08,1816.39,9163,False,False,1803.482435641624,1693.11772986364,1654.8844425530121,0.0003913083882971513
30,2020-08-17 19:00:00,1815.8,1817.0,1809.25,1817.0,11561,False,False,1807.9882904277488,1695.570844123766,1655.531610447012,0.000391065307860039
31,2020-08-17 19:15:00,1816.675,1836.0,1815.705,1830.62,13378,False,False,1815.5321936185,1698.2450848341864,1656.23056609393,0.00042219408104759987
32,2020-08-17 19:30:00,1829.0,1842.79,1822.71,1842.58,18208,False,False,1824.5481290789999,1701.103201966183,1656.9744760097228,0.0004491584269858962
33,2020-08-17 19:45:00,1843.52,1845.255,1831.23,1834.99,34525,False,False,1828.028752719333,1703.7544256896247,1657.6851168240553,0.00042887855221751536
34,2020-08-17 20:00:00,1837.14,1837.14,1818.11,1825.02,1260,False,False,1827.0258351462219,1706.15572419082,1658.3531203497078,0.00040297371248176894
